Flight date,gross
2014-07-29,20698
2014-07-29,28118
2014-07-07,13684
2014-07-07,39832
2014-07-02,22941
2014-07-02,10010
2014-07-09,14417
2014-07-09,42059
2014-07-16,45340
2014-07-16,31680
2014-07-23,32936
2014-07-23,36465
2014-07-30,45146
2014-07-30,36440
2014-07-03,37030
2014-07-03,31335
2014-07-10,45871
2014-07-10,13497
2014-07-17,20559
2014-07-17,41747
2014-07-24,19706
2014-07-24,49250
2014-07-31,23026
2014-07-31,45627
2014-07-14,48391
2014-07-14,18662
2014-07-04,27188
2014-07-04,17660
2014-07-11,16868
2014-07-11,46410
2014-07-18,10467
2014-07-18,22911
2014-07-25,31105
2014-07-25,18830
2014-07-04,12784
2014-07-04,48651
2014-07-11,14717
2014-07-11,25950
2014-07-18,40123
2014-07-18,32083
2014-07-25,26503
2014-07-25,14048
2014-07-05,48990
2014-07-05,35775
2014-07-12,15820
2014-07-12,41023
2014-07-21,11195
2014-07-21,15497
2014-07-19,35315
2014-07-19,47884
2014-07-26,45829
2014-07-26,15516
2014-07-05,45150
2014-07-05,18483
2014-07-12,14819
2014-07-12,17405
2014-07-19,40932
2014-07-19,11444
2014-07-26,33423
2014-07-26,16514
2014-07-06,20312
2014-07-06,41745
2014-07-13,15286
2014-07-13,25660
2014-07-20,14019
2014-07-20,27370
2014-07-27,38287
2014-07-27,13451
2014-07-28,25372
2014-07-28,25117
2014-07-06,45763
2014-07-06,22758
2014-07-13,37120
2014-07-13,25370
2014-07-20,26605
2014-07-20,15296
2014-07-27,42308
2014-07-27,25296
2014-07-02,27487
2014-07-02,33578
2014-07-09,14893
2014-07-09,33639
2014-07-16,39398
2014-07-16,23113
2014-07-23,27797
2014-07-23,40820
2014-07-30,40536
2014-07-30,15184
2014-07-07,35691
2014-07-07,14759
2014-07-14,19298
2014-07-14,17891
2014-07-21,27661
2014-07-21,10105
2014-07-28,33108
2014-07-28,20766
2014-08-05,10216
2014-08-05,34628
2014-08-12,20139
2014-08-12,29212
2014-08-19,28806
2014-08-19,44806
2014-08-26,49255
2014-08-26,43532
2014-08-05,39168
2014-08-05,11301
2014-08-12,10165
2014-08-12,18617
2014-08-19,41335
2014-08-19,25345
2014-08-26,39467
2014-08-26,22316
2014-08-06,42178
2014-08-06,37675
2014-08-13,23409
2014-08-13,26727
2014-08-04,32158
2014-08-04,22989
2014-08-20,36935
2014-08-20,44283
2014-08-27,14992
2014-08-27,17765
2014-08-06,18086
2014-08-06,28622
2014-08-13,28475
2014-08-13,23746
2014-08-20,17042
2014-08-20,45295
2014-08-27,14563
2014-08-27,12485
2014-08-07,34040
2014-08-07,34144
2014-08-14,29179
2014-08-14,13741
2014-08-21,40420
2014-08-21,33574
2014-08-28,43000
2014-08-28,48695
2014-08-11,36602
2014-08-11,48186
2014-08-01,14949
2014-08-01,27268
2014-08-08,48764
2014-08-08,17570
2014-08-15,10938
2014-08-15,48218
2014-08-22,41189
2014-08-22,27912
2014-08-29,12309
2014-08-29,47050
2014-08-01,30523
2014-08-01,16443
2014-08-08,41246
2014-08-08,44390
2014-08-15,33328
2014-08-15,23540
2014-08-22,14567
2014-08-22,10025
2014-08-29,49182
2014-08-29,12022
2014-08-18,39205
2014-08-18,15508
2014-08-02,27843
2014-08-02,19842
2014-08-09,49088
2014-08-09,32356
2014-08-16,32873
2014-08-16,12655
2014-08-23,27675
2014-08-23,34110
2014-08-30,34627
2014-08-30,23890
2014-08-02,22810
2014-08-02,19495
2014-08-09,29610
2014-08-09,28379
2014-08-16,16062
2014-08-16,38716
2014-08-23,49678
2014-08-23,31926
2014-08-30,36642
2014-08-30,14452
2014-08-25,35801
2014-08-25,29879
2014-08-03,46205
2014-08-03,15257
2014-08-10,15173
2014-08-10,24202
2014-08-17,38173
2014-08-17,48352
2014-08-24,29899
2014-08-24,33853
2014-08-31,29318
2014-08-31,41812
2014-08-03,19084
2014-08-03,20613
2014-08-10,43005
2014-08-10,46618
2014-08-17,24560
2014-08-17,40128
2014-08-24,10558
2014-08-24,35813
2014-08-31,21109
2014-08-31,38755
2014-08-04,26489
2014-08-04,31061
2014-08-11,45960
2014-08-11,11247
2014-08-18,31530
2014-08-18,47625
2014-08-25,32593
2014-08-25,48503
2014-09-22,48041
2014-09-22,10601
2014-09-29,40663
2014-09-29,12448
2014-09-02,37625
2014-09-02,12639
2014-09-09,35146
2014-09-09,28581
2014-09-16,31670
2014-09-16,40969
2014-09-23,48330
2014-09-23,48777
2014-09-30,44411
2014-09-30,27360
2014-09-02,46732
2014-09-02,12093
2014-09-09,33994
2014-09-09,26239
2014-09-16,48037
2014-09-16,12323
2014-09-01,26630
2014-09-01,18477
2014-09-23,41617
2014-09-23,39198
2014-09-30,33029
2014-09-30,28729
2014-09-03,20955
2014-09-03,33541
2014-09-10,40359
2014-09-10,12470
2014-09-17,30508
2014-09-17,49342
2014-09-24,46003
2014-09-24,49307
2014-09-03,32549
2014-09-03,29226
2014-09-10,13605
2014-09-10,25253
2014-09-17,14829
2014-09-17,34082
2014-09-24,20506
2014-09-24,49449
2014-09-08,18032
2014-09-08,24723
2014-09-04,18612
2014-09-04,48773
2014-09-11,13574
2014-09-11,21731
2014-09-18,47409
2014-09-18,47900
2014-09-25,38278
2014-09-25,36581
2014-09-05,29302
2014-09-05,28310
2014-09-12,16251
2014-09-12,14386
2014-09-19,45817
2014-09-19,37853
2014-09-26,27884
2014-09-26,29897
2014-09-05,43964
2014-09-05,32780
2014-09-12,33352
2014-09-12,11168
2014-09-15,49415
2014-09-15,14508
2014-09-19,33361
2014-09-19,39208
2014-09-26,44506
2014-09-26,26276
2014-09-06,26008
2014-09-06,35578
2014-09-13,13643
2014-09-13,35343
2014-09-20,49963
2014-09-20,26920
2014-09-27,40387
2014-09-27,21310
2014-09-06,47484
2014-09-06,16975
2014-09-13,20113
2014-09-13,15885
2014-09-20,44173
2014-09-20,19438
2014-09-27,37904
2014-09-27,17937
2014-09-22,17852
2014-09-22,24151
2014-09-07,46675
2014-09-07,27481
2014-09-14,17117
2014-09-14,39178
2014-09-21,39575
2014-09-21,22816
2014-09-28,38050
2014-09-28,35656
2014-09-07,33392
2014-09-07,17885
2014-09-14,13528
2014-09-14,32501
2014-09-21,21988
2014-09-21,44511
2014-09-28,34478
2014-09-28,48455
2014-09-29,28216
2014-09-29,11915
2014-09-01,29327
2014-09-01,25117
2014-09-08,39291
2014-09-08,26846
2014-09-15,48151
2014-09-15,43220
2014-10-02,39078
2014-10-02,12016
2014-10-09,26647
2014-10-09,22163
2014-10-03,12094
2014-10-03,16735
2014-10-03,24844
2014-10-03,11082
2014-10-04,13759
2014-10-04,36160
2014-10-11,45194
2014-10-11,27451
2014-10-04,29860
2014-10-04,22301
2014-10-11,15082
2014-10-11,39953
2014-10-05,40650
2014-10-05,10406
2014-10-05,29555
2014-10-05,31405
2014-10-06,13787
2014-10-06,17289
2014-10-06,45330
2014-10-06,45444
2014-10-07,17760
2014-10-07,39103
2014-10-14,33169
2014-10-14,44828
2014-10-01,25205
2014-10-01,32068
2014-10-08,22781
2014-10-08,30754
2014-10-15,33419
2014-10-15,14684
2014-10-01,41917
2014-10-01,26575
2014-03-18,3465
2014-03-18,6634
2014-02-14,4753
2014-02-01,7224
2014-02-01,9180
2014-02-01,9329
2014-02-01,2625
2014-02-09,3850
2014-04-12,49676
2014-04-12,48913
2014-04-12,30938
2014-04-19,43868
2014-04-19,34443
2014-04-19,24416
2014-04-26,42941
2014-04-26,35466
2014-04-26,47532
2014-05-03,32776
2014-05-03,49344
2014-05-03,46978
2014-05-10,29481
2014-05-10,47241
2014-05-10,37715
2014-05-16,14894
2014-05-23,48622
2014-05-30,20806
2014-05-24,49559
2014-05-31,11055
2014-05-24,41041
2014-05-31,18728
2014-05-25,30489
2014-05-26,13357
2014-05-13,29485
2014-05-20,25452
2014-05-27,31875
2014-05-21,28157
2014-05-28,22843
2014-06-24,46582
2014-06-04,10097
2014-06-11,46736
2014-06-18,47584
2014-06-25,49901
2014-06-05,11378
2014-06-12,47956
2014-06-19,18585
2014-06-26,37843
2014-06-06,23423
2014-06-02,47559
2014-06-13,16503
2014-06-20,17742
2014-06-27,35209
2014-06-07,35854
2014-06-14,44813
2014-06-21,17156
2014-06-28,18990
2014-06-07,32405
2014-06-14,23349
2014-06-21,44141
2014-06-09,24098
2014-06-28,30644
2014-06-01,13895
2014-06-08,15096
2014-06-15,37071
2014-06-22,32355
2014-06-29,11913
2014-06-16,15515
2014-06-23,12375
2014-06-30,15648
2014-06-03,19440
2014-06-10,25855
2014-06-17,20006
2014-07-01,43828
2014-07-08,21841
2014-07-15,21394
2014-07-22,26012
2014-07-29,24484
2014-07-01,19655
2014-07-08,15220
2014-07-15,12763
2014-07-22,46658
2014-07-29,42850
2014-07-07,44203
2014-07-02,49427
2014-07-09,47111
2014-07-16,22902
2014-07-23,22721
2014-07-30,24673
2014-07-02,19934
2014-07-09,42746
2014-07-16,36190
2014-07-23,46825
2014-07-30,20569
2014-07-14,44943
2014-07-03,28995
2014-07-10,40674
2014-07-17,11755
2014-07-24,31892
2014-07-31,42024
2014-07-04,42162
2014-07-11,31876
2014-07-18,38861
2014-07-25,40993
2014-07-04,25280
2014-07-21,15941
2014-07-11,42974
2014-07-18,17820
2014-07-25,26800
2014-07-05,19364
2014-07-12,19241
2014-07-19,38455
2014-07-26,34845
2014-07-05,22340
2014-07-12,49803
2014-07-19,37583
2014-07-28,35636
2014-07-26,24057
2014-07-06,37602
2014-07-13,10472
2014-07-20,16495
2014-07-27,39006
2014-07-06,42549
2014-07-13,20792
2014-07-20,47255
2014-07-27,39892
2014-07-07,49365
2014-07-14,25198
2014-07-21,48388
2014-07-28,24019
2014-08-05,19650
2014-08-12,32320
2014-08-19,46010
2014-08-26,30390
2014-08-05,32099
2014-08-12,34579
2014-08-19,38380
2014-08-26,48391
2014-08-06,16712
2014-08-13,13966
2014-08-04,42054
2014-08-20,18269
2014-08-27,30371
2014-08-06,29175
2014-08-13,46921
2014-08-20,48570
2014-08-27,34261
2014-08-07,34467
2014-08-14,47697
2014-08-21,34627
2014-08-28,20844
2014-08-11,37430
2014-08-01,41992
2014-08-08,49152
2014-08-15,48509
2014-08-22,49362
2014-08-29,11207
2014-08-01,21272
2014-08-08,44112
2014-08-15,17215
2014-08-22,42910
2014-08-29,45685
2014-08-18,18987
2014-08-02,28594
2014-08-09,34378
2014-08-16,46567
2014-08-23,11205
2014-08-30,12922
2014-08-02,32910
2014-08-09,29205
2014-08-16,36819
2014-08-23,47722
2014-08-30,23879
2014-08-25,41658
2014-08-03,11574
2014-08-10,31198
2014-08-17,22663
2014-08-24,44433
2014-08-31,13499
2014-08-03,30551
2014-08-10,17728
2014-08-17,18960
2014-08-24,27981
2014-08-31,32236
2014-08-04,17916
2014-08-11,46699
2014-08-18,34403
2014-08-25,24411
2014-09-22,19197
2014-09-29,13611
2014-09-02,21187
2014-09-09,27414
2014-09-16,17458
2014-09-23,43306
2014-09-30,26915
2014-09-02,18114
2014-09-09,35865
2014-09-16,25295
2014-09-01,27987
2014-09-23,14793
2014-09-30,14048
2014-09-03,25394
2014-09-10,39360
2014-09-17,30778
2014-09-24,41542
2014-09-03,30672
2014-09-10,11916
2014-09-17,16074
2014-09-24,42107
2014-09-08,14957
2014-09-04,11623
2014-09-11,13717
2014-09-18,13195
2014-09-25,18814
2014-09-05,13781
2014-09-12,35749
2014-09-19,30792
2014-09-26,48967
2014-09-05,40310
2014-09-12,29178
2014-09-15,15934
2014-09-19,49984
2014-09-26,49814
2014-09-06,25239
2014-09-13,36765
2014-09-20,36319
2014-09-27,19974
2014-09-06,48019
2014-09-13,35089
2014-09-20,30606
2014-09-27,34413
2014-09-22,41508
2014-09-07,29617
2014-09-14,38283
2014-09-21,33318
2014-09-28,36174
2014-09-07,30099
2014-09-14,41993
2014-09-21,37762
2014-09-28,43564
2014-09-29,23045
2014-09-01,34751
2014-09-08,34203
2014-09-15,17684
2014-10-03,26068
2014-10-03,31930
2014-10-10,45374
2014-10-04,14514
2014-10-11,29724
2014-10-04,48734
2014-10-11,46890
2014-10-05,42818
2014-10-12,36613
2014-10-06,43825
2014-10-07,35628
2014-10-14,36780
2014-10-01,44741
2014-10-08,21418
2014-10-15,15832
2014-10-01,16212
2014-10-02,40918
2014-02-24,13744
2014-02-24,25126
2014-09-26,6941
2014-09-26,5969
2014-09-26,2265
2014-09-26,3367
2014-05-02,9932
2014-01-11,93440
2014-10-26,31775
2014-01-27,6605
2014-06-30,46933
2014-06-30,10636
2014-01-15,22479
2014-01-15,19010
2014-01-15,26547
2014-01-15,17241
2014-01-17,36934
2014-01-17,23130
2014-01-17,45766
2014-01-17,30671
2014-02-12,9148
2014-01-06,3905
2014-02-12,3951
2014-01-13,8785
2014-01-17,5636
2014-01-20,3748
2014-01-01,7505
2014-01-27,2898
2014-01-01,5827
2014-10-06,3788
2014-01-13,848
2014-01-24,8727
2014-02-02,3051
2014-02-02,7404
2014-02-02,4839
2014-02-23,11981
2014-01-14,98043
2014-01-14,61599
2014-01-14,73596
2014-01-14,54688
2014-01-28,92146
2014-01-28,62123
2014-01-28,74625
2014-01-28,98925
2014-03-24,3996
2014-03-24,5363
2014-03-17,919
2014-03-17,1225
2014-01-27,6696
2014-01-27,5030
2014-01-21,824
2014-01-21,1118
2014-06-07,5522
2014-06-14,4109
2014-07-19,7852
2014-07-26,5494
2014-08-09,4031
2014-08-16,9033
2014-08-23,4216
2014-08-30,2614
2014-09-06,5089
2014-09-13,3337
2014-01-05,1798
2014-01-05,503
2014-04-05,4772
2014-04-05,5617
2014-01-06,3218
2014-01-28,2356
2014-01-03,780
2014-01-03,1927
2014-01-15,2246
2014-01-22,5482
2014-01-29,9681
2014-01-30,3708
2014-02-05,6339
2014-02-12,4505
2014-02-19,8222
2014-02-26,7327
2014-03-05,9215
2014-03-12,5528
2014-03-19,8316
2014-03-26,3882
2014-04-07,2230
2014-04-07,3815
2014-04-07,5604
2014-12-15,8377
2014-05-11,6469
2014-05-15,3289
2014-01-02,16382
2014-01-02,32101
2014-01-02,36413
2014-01-02,47475
2014-01-02,14837
2014-01-20,9851
2014-04-02,3155
2014-05-12,9849
2014-05-12,21832
2014-01-20,4815
2014-01-20,7575
2014-04-13,16932
2014-04-22,45071
2014-04-05,8261
2014-01-14,4643
2014-01-14,5680
2014-01-13,2607
2014-09-25,5323
2014-09-25,9619
2014-09-25,3520
2014-09-25,8411
2014-09-25,9511
2014-09-25,4634
2014-01-05,71817
2014-01-05,62857
2014-01-05,82396
2014-01-05,89886
2014-01-05,53543
2014-03-11,3206
2014-03-11,4533
2014-03-11,7316
2014-03-22,15580
2014-03-22,14654
2014-03-22,32809
2014-01-30,21952
2014-01-09,5108
2014-01-16,6830
2014-11-03,35759
2014-11-03,13504
2014-02-02,2570
2014-02-02,7193
2014-02-02,6265
2014-02-02,4205
2014-02-02,4349
2014-01-13,7291
2014-02-25,2484
2014-02-02,7500
2014-02-14,3535
2014-03-22,1277
2014-09-09,25717
2014-01-23,7406
2014-01-09,40631
2014-02-28,9239
2014-02-07,37667
2014-01-04,4387
2014-01-04,4427
2014-01-04,9276
2014-01-04,9492
2014-01-13,3856
2014-02-03,9214
2014-07-24,3743
2014-04-05,4291
2014-04-05,9571
2014-04-05,3086
2014-04-05,6672
2014-01-14,4886
2014-01-27,7783
2014-01-19,3527
2014-01-19,5138
2014-01-19,4548
2014-01-19,5923
2014-01-19,4271
2014-01-19,6653
2014-01-19,7533
2014-06-15,1009
2014-05-02,2075
2014-06-17,1955
2014-01-31,6251
2014-01-31,9241
2014-01-31,6127
2014-01-31,4034
2015-09-02,3632
2014-01-14,696
2014-07-21,34698
2014-07-30,33739
2014-02-18,49951
2014-02-18,12772
2014-02-18,24808
2014-02-18,25712
2014-01-14,38630
2014-01-14,26937
2014-01-27,3386
2014-01-31,5713
2015-02-07,8901
2014-02-01,3060
2014-02-01,4844
2014-02-01,6394
2014-02-01,8409
2014-02-21,4573
2014-02-24,9568
2014-02-01,3532
2014-01-01,71043
2014-01-01,68291
2014-01-01,61909
2014-01-01,95447
2014-01-01,92632
2014-01-01,53595
2014-01-15,29849
2014-01-15,39275
2014-01-15,29474
2014-01-15,49277
2014-01-15,41356
2014-11-22,60882
2014-01-15,5166
2014-01-15,4580
2014-01-15,5237
2014-04-22,1712
2014-04-22,1951
2014-02-05,48372
2014-02-05,44015
2014-06-02,1915
2014-06-02,1860
2014-02-01,2317
2014-02-01,2410
2014-02-01,5503
2014-02-01,2115
2014-02-01,7551
2014-02-01,2675
2014-02-01,5093
2014-02-01,5771
2014-02-01,6475
2014-02-01,4272
2014-02-01,5377
2014-02-01,5923
2014-02-01,2422
2014-02-01,3948
2014-02-01,3837
2014-02-01,2194
2014-02-01,9175
2014-02-01,5011
2014-02-01,6092
2014-02-01,9179
2014-02-01,8935
2014-02-01,8235
2014-02-01,7564
2014-02-01,7185
2014-02-01,9175
2014-02-01,6202
2014-02-01,5210
2014-02-01,5033
2014-02-01,9841
2014-02-01,2423
2014-02-01,2045
2014-02-01,4657
2014-02-01,6238
2014-02-01,6120
2014-02-01,6990
2014-02-01,9219
2014-02-01,2261
2014-02-01,8395
2014-02-01,9718
2014-02-01,4535
2014-02-01,8479
2014-02-01,3459
2014-02-01,7420
2014-02-01,7694
2014-02-01,8290
2014-02-01,9774
2014-02-01,9580
2014-02-01,4219
2014-01-16,1571
2014-01-16,1675
2014-05-15,2281
2014-05-15,4586
2014-05-15,9001
2014-05-15,8326
2014-04-04,4928
2014-04-04,4917
2014-04-04,9409
2014-04-04,8746
2014-04-04,7036
2014-04-04,2872
2014-01-25,572
2014-01-25,1902
2014-06-02,5357
2014-06-02,7001
2014-01-16,4227
2014-04-06,42904
2014-02-16,3807
2014-02-16,4869
2014-02-16,5500
2014-02-16,6292
2014-10-16,3338
2014-10-16,2256
2014-01-21,8140
2014-01-28,6467
2014-02-04,2621
2014-02-11,7431
2014-02-18,8359
2014-02-25,1105
2014-05-12,38846
2014-08-19,7471
2014-08-19,8094
2014-08-19,5156
2014-08-19,3370
2014-05-09,9539
2014-05-02,2455
2014-05-02,3464
2014-01-21,24515
2014-01-21,18230
2014-07-03,25153
2014-07-03,38708
2014-07-10,48321
2014-07-10,12482
2014-07-17,20977
2014-07-17,49147
2014-07-24,29048
2014-07-24,24339
2014-07-31,40994
2014-07-31,29698
2014-08-07,28674
2014-08-07,31973
2014-08-14,13891
2014-08-14,21425
2014-08-21,25629
2014-08-21,49064
2014-08-28,35067
2014-08-28,43026
2014-09-04,14174
2014-09-04,45929
2014-09-11,46652
2014-09-11,24522
2014-07-03,24998
2014-07-03,40896
2014-07-10,29278
2014-07-10,44926
2014-07-17,28033
2014-07-17,11853
2014-07-24,29154
2014-07-24,37140
2014-07-31,47105
2014-07-31,32989
2014-08-07,19775
2014-08-07,25952
2014-08-14,13264
2014-08-14,47463
2014-08-21,47037
2014-08-21,17091
2014-08-28,11214
2014-08-28,17697
2014-09-04,38376
2014-09-04,44301
2014-09-11,24114
2014-09-11,25912
2014-09-22,5241
2014-01-31,78618
2014-05-05,2900
2014-05-05,2798
2014-05-12,9139
2014-05-12,5938
2014-05-19,4107
2014-05-19,6941
2014-05-26,4562
2014-05-26,8565
2014-06-02,9006
2014-06-02,6915
2014-06-09,5368
2014-06-09,8294
2014-04-28,3781
2014-04-28,2887
2014-05-05,8020
2014-05-05,2137
2014-05-12,2971
2014-05-12,2474
2014-05-19,3829
2014-05-19,4886
2014-05-26,6363
2014-05-26,9738
2014-06-02,3784
2014-06-02,2768
2014-06-09,3623
2014-06-09,9093
2014-05-05,4818
2014-05-05,3758
2014-05-06,8900
2014-05-06,8889
2014-05-12,2171
2014-05-12,6027
2014-05-13,2793
2014-05-13,4544
2014-05-19,3611
2014-05-19,8530
2014-05-20,5783
2014-05-20,6899
2014-05-26,4680
2014-05-26,5521
2014-05-27,3067
2014-05-27,3741
2014-06-03,8951
2014-06-03,4787
2014-06-10,8945
2014-06-10,2503
2014-06-02,8296
2014-06-02,8439
2014-06-09,31387
2014-06-09,17558
2014-02-01,1319
2014-02-01,529
2014-02-09,5120
2014-02-09,8018
2014-02-09,7740
2014-01-16,75207
2014-01-16,93913
2014-01-16,62399
2014-01-16,90833
2014-01-16,81405
2014-01-23,21618
2014-05-22,17277
2014-05-22,44356
2014-05-22,6875
2014-05-22,7839
2014-05-22,49393
2014-05-22,15725
2014-01-18,22100
2014-01-22,19127
2014-01-22,10296
2014-01-22,18102
2014-01-22,40568
2014-01-22,33775
2014-02-25,28642
2014-09-20,1366
2014-02-18,36852
2014-03-27,6371
2014-03-05,3678
2014-04-19,21154
2014-04-20,46964
2014-10-20,22691
2014-01-31,5907
2014-02-25,899
2014-11-12,43485
2014-01-26,35930
2014-01-26,29875
2014-02-13,8571
2014-01-24,1954
2014-06-05,9014
2014-06-05,8843
2014-05-15,5997
2014-05-15,7780
2014-09-08,5558
2014-09-08,6820
2014-09-12,9697
2014-09-12,3311
2014-09-20,6990
2014-09-20,8100
2014-09-24,2795
2014-09-24,8927
2014-09-16,6037
2014-09-20,4453
2014-09-24,2835
2014-09-28,4741
2014-01-29,3747
2014-01-24,3929
2014-01-24,4701
2014-01-24,8769
2014-01-24,2012
2014-01-24,5132
2014-01-25,1514
2014-01-25,1081
2014-01-25,1556
2014-01-25,1185
2014-01-25,1988
2014-01-24,1496
2014-01-24,553
2014-01-24,1602
2014-01-24,1564
2014-01-24,593
2015-10-08,39347
2015-10-08,18239
2015-10-08,26498
2015-10-08,39346
2014-07-09,1198
2014-07-18,1755
2014-01-26,34479
2014-01-26,45406
2014-01-26,47733
2014-01-26,17476
2014-12-03,8632
2014-10-03,1142
2014-10-03,993
2014-04-02,46450
2014-04-02,12886
2014-01-11,4390
2014-01-23,38540
2014-01-23,43008
2014-01-23,17939
2014-01-23,22690
2014-01-27,2253
2014-01-27,9944
2014-02-01,9501
2014-01-27,7370
2014-02-01,8778
2014-01-28,3368
2014-01-29,7569
2014-05-20,11353
2014-05-20,35177
2014-05-20,43698
2014-05-28,509
2014-05-30,1529
2014-02-18,6656
2014-01-29,3291
2014-01-31,5050
2014-10-30,4254
2014-01-29,18019
2014-01-29,47815
2014-01-29,42676
2014-01-29,49973
2014-01-29,21427
2014-01-29,8594
2014-01-29,7500
2014-01-29,47062
2014-01-29,36963
2014-01-29,19139
2014-01-29,40352
2014-01-29,22608
2014-06-13,69245
2014-06-26,6595
2014-01-06,23660
2014-01-06,20496
2014-01-28,13248
2014-07-18,8825
2014-07-18,7685
2014-07-25,8812
2014-07-25,7646
2014-08-01,8553
2014-08-01,7436
2014-08-01,2675
2014-08-01,2243
2014-08-01,9920
2014-08-01,5227
2014-08-08,8382
2014-08-08,8600
2014-08-08,5439
2014-08-08,5765
2014-08-08,2908
2014-08-08,5043
2014-08-15,6942
2014-08-15,7833
2014-08-15,6519
2014-08-15,5922
2014-08-15,9559
2014-08-15,3459
2014-08-22,6358
2014-08-22,9885
2014-08-22,6073
2014-08-22,9184
2014-08-22,8746
2014-08-22,2357
2014-08-29,7188
2014-08-29,6615
2014-08-29,9597
2014-08-29,4155
2014-08-29,6480
2014-08-29,4389
2014-04-25,5018
2014-05-02,2766
2014-05-09,8873
2014-05-16,3395
2014-05-23,2857
2014-05-30,9126
2014-06-06,4134
2014-06-13,2694
2014-06-20,6410
2014-06-27,3143
2014-07-04,5460
2014-07-11,4710
2014-07-18,9556
2014-07-25,8861
2014-08-01,8519
2014-08-08,3499
2014-08-15,8400
2014-08-22,2684
2014-08-29,4997
2014-09-05,7700
2014-09-12,7771
2014-09-19,4081
2014-09-26,7913
2014-05-02,7893
2014-05-09,3192
2014-05-23,4956
2014-06-06,5441
2014-06-13,6460
2014-06-20,8579
2014-07-11,2851
2014-07-18,6066
2014-07-25,3099
2014-08-01,5879
2014-08-08,7493
2014-08-15,2635
2014-08-22,8860
2014-08-29,6373
2014-09-05,6447
2014-09-12,8601
2014-09-19,7519
2014-05-02,2172
2014-05-09,4759
2014-05-16,9678
2014-05-23,9500
2014-05-30,8127
2014-06-06,2816
2014-06-13,4718
2014-06-20,2392
2014-06-27,9203
2014-07-04,2693
2014-07-11,6911
2014-07-18,6798
2014-07-25,6428
2014-08-01,6168
2014-08-08,7814
2014-08-15,5565
2014-08-22,9702
2014-08-29,3355
2014-09-05,9272
2014-09-12,3652
2014-09-19,8602
2014-09-26,4827
2014-04-12,37259
2014-04-19,20853
2014-04-26,16538
2014-05-03,45879
2014-05-10,31675
2014-05-17,37513
2014-05-24,11171
2014-05-31,20234
2014-06-07,11961
2014-06-14,43008
2014-06-21,48966
2014-06-28,41384
2014-07-05,45326
2014-07-12,44952
2014-07-19,45249
2014-07-26,12423
2014-08-02,32176
2014-08-09,29878
2014-08-16,14837
2014-08-23,24880
2014-08-30,49039
2014-09-06,47085
2014-09-13,23144
2014-09-20,24981
2014-09-27,38458
2014-10-04,11808
2014-04-19,38573
2014-04-26,21458
2014-05-03,12968
2014-05-10,30808
2014-05-17,24448
2014-05-24,26152
2014-05-31,47128
2014-06-07,32419
2014-06-14,20338
2014-06-21,10440
2014-06-28,19353
2014-07-05,30693
2014-07-12,10881
2014-07-19,45502
2014-07-26,16271
2014-08-02,17714
2014-08-09,39319
2014-08-16,16340
2014-08-23,22583
2014-08-30,49424
2014-09-06,41221
2014-09-13,44506
2014-09-20,28654
2014-09-27,35471
2014-10-04,34704
2014-04-27,32833
2014-05-04,46203
2014-05-11,34063
2014-05-18,36750
2014-05-25,15507
2014-06-01,35845
2014-06-08,19051
2014-06-15,42693
2014-06-22,47381
2014-06-29,45665
2014-07-06,30589
2014-07-13,14876
2014-07-20,29738
2014-07-27,18896
2014-08-03,41710
2014-08-10,47270
2014-08-17,43818
2014-08-24,40196
2014-08-31,33792
2014-09-07,38455
2014-09-14,40293
2014-09-21,17992
2014-09-28,46904
2014-10-05,25451
2014-04-27,34152
2014-05-04,45962
2014-05-11,29069
2014-05-18,19313
